Day,Hour,WS,WD,Temp,Mix.Height,K_ANG1,Flux_ANG1,K_ANG2,Flux_ANG2,K_CCH1,Flux_CCH1,K_CCH2,Flux_CCH2,K_CTA,Flux_CTA,K_CTH,Flux_CTH,K_CTM1,Flux_CTM1,K_CTM2,Flux_CTM2,K_CTM7,Flux_CTM7,FFEE
22,14,8.38,217.71,296.82,731.6,192.779007,2481164.25,192.779007,2481164.25,104.9520035,2341796.75,104.9520035,2341796.75,0,17026.82227,414.6319885,571331.625,493.20401,1052519.875,493.20401,1052519.875,184.6999969,883636,25.2914915692843
22,15,8.65,213.46,296.64,750.75,194.2669983,2508167.5,194.2669983,2508167.5,139.4759979,1723545.75,139.4759979,1723545.75,3727.577881,12854.24414,412.8280029,494872.8125,508.8349915,1009060.25,508.8349915,1009060.25,184.8999939,884176,14.7979030580177
22,16,8.22,203.49,296.19,763.49,193.8220062,2470634,193.8220062,2470634,126.9250031,1637703.5,126.9250031,1637703.5,7219.729004,10125.82031,476.947998,366257.0625,502,980509.25,502,980509.25,162.5,639016,14.0114554658879
22,17,7.64,200.76,295.75,735.6,192.7420044,2465551,192.7420044,2465551,153.7689972,1518950.75,153.7689972,1518950.75,3304.37207,9801.432617,414.8760071,353073.8125,493.1789856,931268.3125,493.1789856,931268.3125,184.3000031,563131,13.7371132825868
22,18,7.45,193.97,294.29,697.69,183.6589966,1966053.625,183.6589966,1966053.625,147.9290009,1552445,147.9290009,1552445,0,20265.49219,358.6279907,355173.0938,463.2000122,923654.375,463.2000122,923654.375,150.3999939,491807,12.4288439959697
22,19,5.89,201.97,291.84,283.25,181.6080017,1470284.5,181.6080017,1470284.5,151.8849945,1568878.875,151.8849945,1568878.875,0,21822.77734,359.1029968,352810.625,480.9670105,928312.4375,480.9670105,928312.4375,164.8999939,477995,8.75265873973514
22,20,6.18,203.13,291.29,288.8,212.3739929,1620003.125,212.3739929,1620003.125,112.1350021,1662915.5,112.1350021,1662915.5,0,23953.22266,347.3080139,363645.25,456.5299988,969137.0625,456.5299988,969137.0625,151.3000031,569499,11.0828526591488
22,21,5.94,205.72,291.17,289.15,185.7389984,2040303.875,185.7389984,2040303.875,81.88899994,2133234,81.88899994,2133234,70.06700134,25986.69727,403.2929993,449564.9063,536.2369995,1021221.063,536.2369995,1021221.063,158,728101,17.230403749954
22,22,4.48,200.02,291.17,204.43,206.1340027,2468481,206.1340027,2468481,101.9889984,2639380,101.9889984,2639380,4826.231934,30816.13086,428.5960083,548889.5,507.0549927,1009217.375,507.0549927,1009217.375,172.6000061,818407,19.0742118402234
22,23,3.99,192.77,290.85,148.82,202.7480011,2496845.25,202.7480011,2496845.25,97.09300232,2614518.25,97.09300232,2614518.25,7654.145996,31362.16211,457.6340027,640374.5625,448.822998,1026288.813,448.822998,1026288.813,173.5,891579,20.0464119522966
23,0,3.74,200.88,290.9,147.95,203.3630066,2502747.5,203.3630066,2502747.5,107.6809998,2679949.5,107.6809998,2679949.5,3077.354004,31990.73242,457.4769897,658014.9375,409.3770142,1034650.75,409.3770142,1034650.75,159.3999939,882616,20.001259801295
23,1,4.04,171.2,290.37,150.36,204.5670013,2499812.25,204.5670013,2499812.25,114.1699982,2698890.75,114.1699982,2698890.75,0,26300.11719,412.243988,618734.1875,435.5570068,1065362.125,435.5570068,1065362.125,152.8999939,856462,19.3531263932462
23,2,2.9,170.2,290.28,98.84,198.9819946,2433900.5,198.9819946,2433900.5,102.9929962,2573920.25,102.9929962,2573920.25,0,24584.10156,417.1300049,630600.8125,421.947998,1065484.625,421.947998,1065484.625,165.1000061,884281,19.2336732342671
23,3,1.94,121.6,290.78,72.39,197.404007,2421304.75,197.404007,2421304.75,97.31900024,2567062.5,97.31900024,2567062.5,0,21987.2793,409.9970093,635266.3125,315.9859924,1034927.375,315.9859924,1034927.375,159.6000061,877190,19.7680689454891
23,4,1.59,99.08,291.36,63.77,198.9880066,2441093.25,198.9880066,2441093.25,92.33799744,2564816.75,92.33799744,2564816.75,25.22400093,21379.48828,411.0450134,639919.6875,409.125,1055404.875,409.125,1055404.875,162.3999939,856903,19.558883030722
23,5,0.76,166.53,291.12,53.23,198.5440063,2475523.75,198.5440063,2475523.75,92.83699799,2579469.75,92.83699799,2579469.75,4481.500977,15377.76172,414.7550049,649096.0625,407.6350098,1086206.875,407.6350098,1086206.875,164.6000061,864964,19.2799684776992
23,6,1.78,196.09,290.95,63.38,218.2649994,2503565.5,218.2649994,2503565.5,90.29799652,2551188.75,90.29799652,2551188.75,7833.519043,13778.91797,409.3859863,648880.75,384.1759949,1085522.625,384.1759949,1085522.625,167.8999939,847331,20.5470864368211
23,7,2.07,216.34,292.95,144.18,214.6670074,2461736.5,214.6670074,2461736.5,89.36499786,2550731.25,89.36499786,2550731.25,2940.021973,13894.3584,395.4400024,641306.125,363.9410095,1067552,363.9410095,1067552,168.5,823283,19.1479413019856
23,8,1.09,200.33,294.49,292.73,228.3059998,2463305.5,228.3059998,2463305.5,96.98600006,2547048,96.98600006,2547048,0,9128.995117,367.8349915,590258.5625,359.802002,1066496.625,359.802002,1066496.625,175.3999939,826415,22.7138181386845
23,9,2.16,225.2,296.07,447.35,228.2369995,2477138.5,228.2369995,2477138.5,97.06700134,2543058,97.06700134,2543058,0,10173.15039,361.1879883,570766.5,398.6369934,1035388,398.6369934,1035388,166.6999969,800271,0
23,10,2.71,229.8,297.82,486.83,227.2879944,2462173.5,227.2879944,2462173.5,103.1529999,2557501.5,103.1529999,2557501.5,0,9570.746094,363.9890137,574059.25,386.8989868,1032469.063,386.8989868,1032469.063,180.8999939,547435,27.089918890066
23,11,4.75,220.03,297.99,625.66,223.6600037,2447625,223.6600037,2447625,95.64700317,2526795,95.64700317,2526795,39.23799896,5475.895996,374.6640015,581662.9375,401.6589966,1025354.813,401.6589966,1025354.813,113.9000015,480102,17.8773940655724
23,12,7.35,219.2,297.6,712.81,222.8560028,2451542.75,222.8560028,2451542.75,90.9960022,2598917.5,90.9960022,2598917.5,4492.711914,10146.02246,368.6090088,600725.1875,379.3039856,1055652.75,379.3039856,1055652.75,149.6999969,602332,8.34171701099872
23,13,7.71,216.01,297.67,743.91,225.2079926,2463917.75,225.2079926,2463917.75,95.33699799,2634983.25,95.33699799,2634983.25,6558.294922,11055.1123,383.3429871,589606.3125,374.6440125,1077737.625,374.6440125,1077737.625,153.3999939,683455,13.4250490490818
23,14,8.27,212.96,297.37,764.52,223.6829987,2461430.25,223.6829987,2461430.25,79.39700317,2461214.75,79.39700317,2461214.75,664.2379761,13930.72168,368.6090088,582927,367.3420105,1087118.125,367.3420105,1087118.125,168.3000031,664985,14.619580638872
23,15,7.8,209.75,297.21,763.38,220.1179962,2447759,220.1179962,2447759,77.2460022,2420864.5,77.2460022,2420864.5,0,16566.79492,368.6090088,585130.125,357.4880066,1017528.625,357.4880066,1017528.625,179.3000031,495202,19.482867384099
23,16,7.28,206.01,296.81,733.51,222.4700012,2481018.5,222.4700012,2481018.5,77.87000275,2461530,77.87000275,2461530,0,11494.36133,383.3429871,596921.75,345.0549927,1049534.375,345.0549927,1049534.375,171.6000061,378499,15.65922320434
23,17,7.09,198.25,296.3,752.67,224.5220032,2480328.5,224.5220032,2480328.5,71.66799927,2468942,71.66799927,2468942,0,11695.22559,385.802002,587802.5625,351.5910034,1071995.125,351.5910034,1071995.125,167.1000061,457716,10.0672150347195
23,18,6.65,192.92,294.74,691.86,227.2409973,2492784,227.2409973,2492784,71.91699982,2155449,71.91699982,2155449,1653.587036,10882.5293,387.276001,596416.75,362.401001,1022905.063,362.401001,1022905.063,162.8999939,522172,7.31579155469569
23,19,5.8,202.73,291.99,280.34,221.7109985,2466861.25,221.7109985,2466861.25,96.30599976,1976790.75,96.30599976,1976790.75,6821.74707,20256.83398,366.1359863,576600.3125,403.6900024,980533,403.6900024,980533,167.1000061,512193,3.42870574504839
23,20,6.02,201.2,291.68,291.23,222.9779968,2430594.75,222.9779968,2430594.75,93.78800201,2053522.125,93.78800201,2053522.125,8357.62207,29105.31055,390.052002,620920.5625,410.3190002,990629.375,410.3190002,990629.375,169.8999939,506002,8.51661015285316
23,21,5.8,205.16,291.52,251.15,215.8379974,2468276.25,215.8379974,2468276.25,104.3300018,2646156.75,104.3300018,2646156.75,577.3540039,34283.94922,400.8999939,649561.25,382.70401,1012684.563,382.70401,1012684.563,156.6000061,556433,13.1981452016432
23,22,5.58,200.1,292.13,261.91,210.8070068,2486431.75,210.8070068,2486431.75,103.1930008,2695997,103.1930008,2695997,0,33925.50781,384.9530029,648448.4375,374.9670105,1029258.313,374.9670105,1029258.313,166.1999969,558509,12.4671375923888
23,23,1.97,197.36,291.99,78.84,214.2669983,2486786.25,214.2669983,2486786.25,80.87000275,2683720,80.87000275,2683720,0,34310.5,386.8200073,649638,388.894989,1078883.375,388.894989,1078883.375,174.1999969,574177,13.276447033127
24,0,1.96,111.06,291.47,73.59,215.8540039,2475201.5,215.8540039,2475201.5,51.07400131,2703136.75,51.07400131,2703136.75,0,31467.78906,382.5549927,649391.5625,386.3299866,1044373.188,386.3299866,1044373.188,172.3999939,499558,15.6775126832268
24,1,1.77,56.58,292.11,76.92,219.4830017,2468820.5,219.4830017,2468820.5,82.04000092,2702658.75,82.04000092,2702658.75,2017.937012,25405.45703,378.375,651246.6875,370.631012,1063795.375,370.631012,1063795.375,165.8000031,466233,13.6965335013068
24,2,1.54,50.88,291.84,65.33,218.154007,2477708.5,218.154007,2477708.5,77.00499725,2615104.25,77.00499725,2615104.25,6989.90918,18748.0332,373.276001,647157.8125,380.1040039,1085590.75,380.1040039,1085590.75,154,431204,14.0480344236614
24,3,0.78,107.8,291.7,50,217.4550018,2523266.5,217.4550018,2523266.5,79.9980011,2610104.25,79.9980011,2610104.25,8360.423828,18645.86914,376.9450073,645780.625,394.0490112,1064608.25,394.0490112,1064608.25,162.8999939,587281,13.9457276511387
24,4,2.64,155.26,290.47,89.16,208.9409943,2496855.25,208.9409943,2496855.25,96.5759964,2701055.5,96.5759964,2701055.5,341.928009,16091.75879,368.2250061,648630.25,415.2709961,1043560.063,415.2709961,1043560.063,171.3000031,726408,15.4883308859921
24,5,2.56,171.93,290.36,90.43,210.0339966,2495789.75,210.0339966,2495789.75,72.97799683,2606452.5,72.97799683,2606452.5,0,15676.1748,355.1119995,644897.5,425.9869995,1033144.688,425.9869995,1033144.688,175.3999939,737734,16.4022332841138
24,6,2.69,177.69,290.1,92.02,199.4140015,2500572.75,199.4140015,2500572.75,85.83499908,2611455.75,85.83499908,2611455.75,0,13941.68945,348.5969849,649539.3125,414.6270142,1008557.438,414.6270142,1008557.438,170.8999939,596497,14.2806537332521
24,7,2.35,189.83,292.73,143.87,197.4689941,2499813.75,197.4689941,2499813.75,95.66999817,2608529.5,95.66999817,2608529.5,0,14504.45898,339.5929871,642518.25,417.4490051,1003162.563,417.4490051,1003162.563,151,682018,22.0165317561276
24,8,2.45,204.42,295.03,267.37,198.5249939,2500803.75,198.5249939,2500803.75,90.65499878,2596504.25,90.65499878,2596504.25,1614.348999,12892.91602,330.8099976,650838,402.1940002,1060397.375,402.1940002,1060397.375,106.5,501525,36.1411533726271
24,9,3.18,223.97,296.17,498.07,198.5469971,2493370,198.5469971,2493370,101.1819992,2630026.25,101.1819992,2630026.25,6732.061035,12211.82031,326.95401,641133.5625,388.9490051,1061836,388.9490051,1061836,152.8999939,354348,61.160017397256
24,10,3.53,219.5,297.29,528.61,204.779007,2505488.75,204.779007,2505488.75,89.95800018,2548106.25,89.95800018,2548106.25,7909.190918,11052.99512,312.5920105,615538.1875,406.7160034,1088000.375,406.7160034,1088000.375,160.5,395509,53.3355497110229
24,11,5.06,237.28,296.7,530.09,208.4720001,2445235.75,208.4720001,2445235.75,83.44000244,2534919,83.44000244,2534919,89.68599701,7969.978027,316.2510071,622556.375,359.2319946,1088000.375,359.2319946,1088000.375,184.6999969,367289,28.4047038035364
24,12,5.88,228.1,296.9,516.87,213.2960052,2497962.75,213.2960052,2497962.75,89.1230011,2565717.5,89.1230011,2565717.5,0,7809.516113,317.2680054,636435.125,391.8110046,1034904.5,391.8110046,1034904.5,185.5,468853,18.9033195218754
24,13,5.98,226.57,296.73,597.66,212.7160034,2504906.25,212.7160034,2504906.25,95.55899811,2627845,95.55899811,2627845,0,5744.293945,376.92099,603185.5625,404.3129883,1015074.25,404.3129883,1015074.25,176.1000061,487961,17.5584712774849
24,14,5.97,220.71,297.32,665.83,216.6390076,2515347.5,216.6390076,2515347.5,76.20700073,2611023,76.20700073,2611023,0,8835.200195,376.92099,588662.0625,372.4609985,1015712.375,372.4609985,1015712.375,181.5,472351,17.8642485026225
24,15,6.15,215.36,297.13,642.02,220.9129944,2523204.75,220.9129944,2523204.75,52.78900146,2510598.5,52.78900146,2510598.5,2415.918945,14211.81836,376.92099,598789.5625,395.0650024,1034895,395.0650024,1034895,149.1999969,386372,15.2151317951214
24,16,6.44,211.15,296.97,620.28,217.102005,2499740.5,217.102005,2499740.5,56.49900055,2543483.5,56.49900055,2543483.5,7096.411133,11912.25391,368.5809937,614873.25,337.2319946,1020637.188,337.2319946,1020637.188,164,374998,10.0980785303409
24,17,6.26,209.98,296.29,588.89,217.6080017,2503141,217.6080017,2503141,58.58399963,2510007.25,58.58399963,2510007.25,7130.042969,10050.78418,341.8659973,594962.1875,210.0209961,1140638,210.0209961,1140638,162.1000061,379331,10.6553360901712
24,18,5.05,207.33,295.22,501.05,258.1749878,2445944.5,258.1749878,2445944.5,67.31400299,2630540.75,67.31400299,2630540.75,0,8423.657227,340.9079895,586098.6875,223.8079987,1055944.125,223.8079987,1055944.125,165.3000031,390334,12.7243333892336
24,19,1.07,163.58,293.96,56.61,258.1459961,2498439.25,258.1459961,2498439.25,60.83000183,2354637.75,60.83000183,2354637.75,0,9873.583008,361.7990112,594286.25,185.5740051,847013.0625,185.5740051,847013.0625,168.6999969,390862,7.48268304953719
24,20,0.64,175.18,293.48,52.05,227.1620026,2517582.5,227.1620026,2517582.5,88.65200043,2602527.75,88.65200043,2602527.75,0,11332.16797,342.6820068,591322.375,208.8589935,856044.5625,208.8589935,856044.5625,167.6999969,464213,10.9171042567377
24,21,2.06,174.49,293.19,72.59,231.772995,2503527.5,231.772995,2503527.5,93.79199982,2710742,93.79199982,2710742,0,10054.24707,341.3179932,601680.1875,219.4949951,806276.375,219.4949951,806276.375,164.8999939,384951,11.6349663030422
24,22,1.3,169.93,292.35,53.73,234.0700073,2494834.5,234.0700073,2494834.5,94.71499634,2705195.5,94.71499634,2705195.5,3054.931885,10029.42676,340.3779907,594559.875,234.7449951,772505.0625,234.7449951,772505.0625,172.3000031,377089,12.345398248549
24,23,2.26,44.98,292.99,96.28,234.9859924,2498545.5,234.9859924,2498545.5,105.0270004,2585228.5,105.0270004,2585228.5,7334.640137,16917.73242,340.6719971,593605.1875,222.9440002,952568.625,222.9440002,952568.625,181,362539,13.5816527120495
25,0,2.97,27.53,293.48,128.78,236.7279968,2507594,236.7279968,2507594,107.2509995,2351317,107.2509995,2351317,6605.939941,20112.5332,332.2550049,593740.25,206.3500061,999304.375,206.3500061,999304.375,183.1000061,363255,14.1777754145142
25,1,2.39,27.26,293.38,100.57,235.2920074,2488121.5,235.2920074,2488121.5,109.7799988,2322303.75,109.7799988,2322303.75,0,19997.67188,345.8460083,598814.4375,237.2310028,1018757.5,237.2310028,1018757.5,182.6000061,460271,14.9287871413009
25,2,1.95,36.79,293.14,79.62,235.4259949,2487188.75,235.4259949,2487188.75,93.93199921,2472285,93.93199921,2472285,0,15219.03223,351.8099976,599185,238.6860046,820471,238.6860046,820471,183.3000031,368113,14.684736907406
25,3,1.38,102.77,292.15,53.98,234.5950012,2513628,234.5950012,2513628,109.2829971,2708965.75,109.2829971,2708965.75,0,12288.01074,338.7770081,595476.4375,249.9089966,1039936.563,249.9089966,1039936.563,183.3999939,360578,13.944013012493
25,4,1.17,106.83,291.57,52.08,217.2819977,2491719.25,217.2819977,2491719.25,110.3069992,2692737.25,110.3069992,2692737.25,0,12929.85742,344.6919861,604732.4375,315.6799927,1092764.625,315.6799927,1092764.625,186.1000061,369865,15.2642847696295
25,5,2.6,157.48,290.74,88.67,209.7689972,2488164.5,209.7689972,2488164.5,116.862999,2698131.5,116.862999,2698131.5,3248.318115,12555.83203,337.177002,607938.8125,302.2950134,1094205.125,302.2950134,1094205.125,167.6999969,400378,15.6340751708708
25,6,3.09,172.17,290.45,101.35,202.5970001,2498369.5,202.5970001,2498369.5,117.2990036,2685046.5,117.2990036,2685046.5,7368.271973,11415.8623,333.6799927,608181.1875,318.7619934,1090540.625,318.7619934,1090540.625,169.1000061,391476,15.9147043625392
25,7,3.15,185.05,293.21,190.19,198.4389954,2486007.75,198.4389954,2486007.75,115.413002,2676945.75,115.413002,2676945.75,6443.383789,13179.20801,340.7330017,601382.9375,293.5,1079303.5,293.5,1079303.5,181.1999969,396504,13.121558008805
25,8,2.24,215.79,295.91,234.24,196.6719971,2494617.5,196.6719971,2494617.5,115.2910004,2667744,115.2910004,2667744,0,12510.2334,345.4790039,592875.625,431.4249878,1036368.813,431.4249878,1036368.813,180.3000031,395952,8.63377712697134
25,9,2.11,315.78,296.25,345.83,198.0449982,2484075.75,198.0449982,2484075.75,108.8679962,2677781.5,108.8679962,2677781.5,0,12192.19629,349.946991,601878.1875,329.3559875,962603.0625,329.3559875,962603.0625,186,399445,17.8865388050158
25,10,2.45,266.18,298,472.28,201.3739929,2463477.5,201.3739929,2463477.5,111.3909988,2665841,111.3909988,2665841,0,13140.91992,360.2799988,597560.75,348.6340027,743297.3125,348.6340027,743297.3125,184.1000061,420613,21.4929954229946
25,11,2.89,235.43,298.84,442.13,193.3059998,2268050,193.3059998,2268050,100.8909988,2385035.75,100.8909988,2385035.75,0,8501.001953,341.6990051,585961.875,372.1799927,743297.3125,372.1799927,743297.3125,185.3000031,484160,23.6511539316299
25,12,2.65,232.66,299.19,478.68,193.4179993,2231625.25,193.4179993,2231625.25,120.9960022,2127184.75,120.9960022,2127184.75,2757.846924,8624.522461,349.822998,582771.6875,352.2550049,743297.3125,352.2550049,743297.3125,187,544342,17.6910699994137
25,13,2.5,234.77,299.26,565.01,194.0950012,2247143.75,194.0950012,2247143.75,122.3789978,2183144.25,122.3789978,2183144.25,6894.617188,6811.537109,390.8919983,659448.6875,369.0669861,743297.3125,369.0669861,743297.3125,187,539694,15.3122946517072
25,14,4.59,229.66,298.01,606.08,185.6239929,2404475,185.6239929,2404475,110.4329987,2334631.5,110.4329987,2334631.5,6572.308105,4965.651855,382.7999878,669811.1875,364.1650085,743297.3125,364.1650085,743297.3125,182.6000061,532573,17.6704943356661
25,15,4.56,225.17,297.91,565.42,193.7339935,2525262.25,193.7339935,2525262.25,108.0559998,2476802,108.0559998,2476802,2183.295898,12538.51563,397.8500061,666228.5,366.7099915,743297.3125,366.7099915,743297.3125,182.3999939,535677,15.9364231187172
25,16,5.85,219.22,297.3,602.11,194.2160034,2550194.5,194.2160034,2550194.5,108.8499985,2575092.75,108.8499985,2575092.75,3057.735107,16125.23633,412.0039978,671116.8125,349.0589905,743297.3125,349.0589905,743297.3125,183,533435,14.4955551101713
25,17,6.12,219.72,296.25,556.61,190.7570038,2561947.75,190.7570038,2561947.75,92.97899628,2554456.5,92.97899628,2554456.5,1586.322998,8024.233887,425.7709961,668474.9375,367.177002,743297.3125,367.177002,743297.3125,185,494358,11.1548674822653
25,18,5.56,223.91,295.11,470.44,193.5220032,2554769.5,193.5220032,2554769.5,95.44400024,2570496.5,95.44400024,2570496.5,16.81599998,8360.165039,439.6740112,677754,361.17099,743297.3125,361.17099,743297.3125,166.3999939,534934,8.50975159827064
25,19,1.42,34.45,294.19,61.29,194.1999969,2556435.5,194.1999969,2556435.5,87.6269989,2344925.25,87.6269989,2344925.25,0,16186.41992,433.6040039,664767.5625,358.3160095,743297.3125,358.3160095,743297.3125,190,494471,8.28799166676892
25,20,2.02,60.54,293.45,76.19,187.8959961,2489159.75,187.8959961,2489159.75,90.18000031,2504326.75,90.18000031,2504326.75,0,17112.82617,439.848999,664328.9375,320.7359924,586189.8125,320.7359924,586189.8125,187,519114,16.5942728124246
25,21,2.87,67.58,292.64,114.04,186.2120056,2539819,186.2120056,2539819,97.34799957,2701773.75,97.34799957,2701773.75,0,17012.9707,435.5939941,663251.875,294.4649963,516106.0625,294.4649963,516106.0625,187,524213,19.5971766271411
25,22,1.28,26.74,292.62,68.05,190.2070007,2509140.5,190.2070007,2509140.5,105.4690018,2710874.5,105.4690018,2710874.5,1278.026978,16494.64453,421.5809937,670836.25,322.0650024,516106.0625,322.0650024,516106.0625,186.8000031,505280,17.8208109902665
25,23,2.36,40.78,292.55,104.73,194.6519928,2517632.5,194.6519928,2517632.5,104.9940033,2702431.75,104.9940033,2702431.75,6488.227051,43205.73047,387.947998,660773.9375,285.57901,516106.0625,285.57901,516106.0625,185.1000061,494419,16.777167601292
26,0,1.87,56.43,292.19,74.09,197.4949951,2520293.25,197.4949951,2520293.25,102.8119965,2697790,102.8119965,2697790,8262.330078,149359.7344,393.8710022,659147.375,272.7449951,586189.8125,272.7449951,586189.8125,183.5,493967,15.6449345489598
26,1,1.86,71.38,291.91,71.72,196.9750061,2518344.75,196.9750061,2518344.75,62.38899994,2693833,62.38899994,2693833,3012.89209,165522.4844,372.8940125,655881.625,275.6820068,516106.0625,275.6820068,516106.0625,185.6999969,578141,14.6315831093914
26,2,1.17,106.8,291.28,53.37,193.4579926,2523208.5,193.4579926,2523208.5,50.60900116,2679967,50.60900116,2679967,0,304175.1563,375.7789917,659877,266.5010071,586189.8125,266.5010071,586189.8125,186.6999969,589860,14.1029028603216
26,3,2,133.96,291.46,76.25,192.904007,2528981,192.904007,2528981,72.11799622,2705601.75,72.11799622,2705601.75,0,307394.2188,371.1380005,649130.6875,316.20401,586189.8125,316.20401,586189.8125,180.8000031,587774,14.0463197850157
26,4,2.46,179.73,290.32,85.2,194.7969971,2529311.5,194.7969971,2529311.5,71.41100311,2708358.25,71.41100311,2708358.25,0,307946.5938,367.8519897,645918,360.5740051,586189.8125,360.5740051,586189.8125,182.8999939,573995,15.1179689385356
26,5,3.12,171.87,290.03,95.82,193.173996,2528418.25,193.173996,2528418.25,92.44999695,2692678.5,92.44999695,2692678.5,445.6279907,302781.2188,374.2380066,655314.8125,366.3609924,743297.3125,366.3609924,743297.3125,184.3999939,582677,15.2671425007056
26,6,2.97,186.48,290.08,95.37,190.6499939,2519877.25,190.6499939,2519877.25,103.6579971,2568422.25,103.6579971,2568422.25,5406.38916,239539.7344,368.3680115,652316.25,386.9140015,743297.3125,386.9140015,743297.3125,177.6000061,582464,15.1539763500939
26,7,2.74,181.15,293.29,156.26,192.1600037,2504727.25,192.1600037,2504727.25,107.3190002,2327025.75,107.3190002,2327025.75,7889.571777,9836.06543,366.2890015,647635.6875,368.0840149,743297.3125,368.0840149,743297.3125,181.5,662308,14.416110186257
26,8,1.15,250,295.78,215.18,195.7949982,2536626.5,195.7949982,2536626.5,108.0670013,2574668,108.0670013,2574668,2485.986084,9214.420898,363.8569946,650508.4375,396.1849976,743297.3125,396.1849976,743297.3125,168.8000031,651315,17.8505313934575
26,9,3.58,334.61,295.68,301.71,201.1000061,2545137.5,201.1000061,2545137.5,98.52700043,2749457.5,98.52700043,2749457.5,0,9039.529297,363.9849854,653055.0625,392.2099915,743297.3125,392.2099915,743297.3125,177.5,581712,25.1074536879865
26,10,4.99,331.75,296.47,388.97,210.451004,2539829.75,210.451004,2539829.75,73.14499664,2693808,73.14499664,2693808,0,9583.251953,356.0159912,650991,378.1600037,743297.3125,378.1600037,743297.3125,173.1999969,582577,26.9221129212801
26,11,4.79,334.54,297.3,428.45,210.3209991,2477098.5,210.3209991,2477098.5,85.65399933,2684996,85.65399933,2684996,0,19189.01367,367.2640076,651665.125,366.4289856,909240.3125,366.4289856,909240.3125,178.6000061,707406,21.4421278098409
26,12,5.08,330.33,297.65,471.95,208.4790039,2483073,208.4790039,2483073,73.40899658,2685409.5,73.40899658,2685409.5,358.743988,127990.0625,383.822998,649767.875,377.9400024,916542.5625,377.9400024,916542.5625,178.6000061,705396,18.0425709217682
26,13,4.6,322.47,297.7,415.05,215.2669983,2440518.5,215.2669983,2440518.5,73.875,2688834.25,73.875,2688834.25,5210.201172,159526.5313,384.8609924,642294.875,375.7680054,917814.9375,375.7680054,917814.9375,177.1000061,719568,17.3504284551482
26,14,3.56,316.36,298.68,410.49,218.4900055,2498327.75,218.4900055,2498327.75,95.51699829,2504355.25,95.51699829,2504355.25,7827.913086,32277.73438,386.0079956,645676.6875,389.1950073,918626.25,389.1950073,918626.25,184.1999969,705193,17.2778420858165
26,15,2.26,290.12,299,430.61,216.173996,2484658,216.173996,2484658,53.09600067,2351554.75,53.09600067,2351554.75,1572.30896,36554.65234,394.5050049,657199.9375,335.5310059,911099.3125,335.5310059,911099.3125,184.5,690580,14.3766734974075
26,16,4.11,230.19,297.29,487.04,211.6829987,2486127,211.6829987,2486127,92.91799927,2682088.75,92.91799927,2682088.75,0,45195.33594,399.2359924,652311.0625,345.0159912,916708.0625,345.0159912,916708.0625,175.5,582745,14.0977589443847
26,17,5.04,217.38,296.65,500.56,206.0720062,2477709.75,206.0720062,2477709.75,99.33899689,2435843.5,99.33899689,2435843.5,0,292251.375,396.2980042,649544.5,367.8919983,904857.75,367.8919983,904857.75,171.3000031,691839,9.66941886893295
26,18,5.37,214.99,295.78,482.12,204.2180023,2418322.25,204.2180023,2418322.25,130.3959961,1799189.75,130.3959961,1799189.75,0,351421.2813,382.5220032,650498.0625,406.927002,783337.6875,406.927002,783337.6875,164.8000031,581011,7.12946748853703
26,19,0.44,120.29,294.21,52.72,196.4100037,2169332.5,196.4100037,2169332.5,156.1089935,1491372.375,156.1089935,1491372.375,1020.179016,70098.63281,356.1589966,597765.625,400.9500122,771077,400.9500122,771077,173.3999939,718153,9.71057019642811
26,20,1.65,125.45,293.37,63.17,226.6049957,2182765.5,226.6049957,2182765.5,122.7050018,1606008,122.7050018,1606008,6065.020996,30292.0332,344.6659851,526481.4375,397.4639893,767248.0625,397.4639893,767248.0625,173.3999939,716935,9.44823048364644
26,21,1.63,193.36,292.93,62.86,225.9790039,2466792.75,225.9790039,2466792.75,52.02299881,1971896.75,52.02299881,1971896.75,8071.74707,29922.04883,307.3540039,542596.875,412.0580139,772747.125,412.0580139,772747.125,174.6999969,716042,11.2005911794821
26,22,1.36,154.21,292.2,55.37,229.8959961,2497480.75,229.8959961,2497480.75,91.11699677,2624792.25,91.11699677,2624792.25,1090.245972,31389.86719,350.9129944,605743.125,428.8070068,763981.0625,428.8070068,763981.0625,184.3000031,717581,17.3424268081353
26,23,2.15,107.97,292.27,81.13,230.1889954,2512980.5,230.1889954,2512980.5,80.61699677,2707919.5,80.61699677,2707919.5,0,33829.69141,386.8139954,641909.3125,410.0750122,760720,410.0750122,760720,181.1999969,717312,16.163898512371
27,0,0.83,234.76,292.54,50.11,233.4620056,2492238.25,233.4620056,2492238.25,73.78099823,2687472.75,73.78099823,2687472.75,0,33595.92578,394.0310059,654717.375,440.821991,765447.3125,440.821991,765447.3125,176.3999939,728034,14.1314801710821
27,1,0.25,91.84,292.49,50,235.3880005,2498674.5,235.3880005,2498674.5,79.23899841,2675635.75,79.23899841,2675635.75,0,34245.27734,387.4320068,648903.8125,446.3940125,754508.5,446.3940125,754508.5,181.1000061,699261,17.8225256289122
27,2,1.05,57.02,292.7,54.01,234.2649994,2490073.5,234.2649994,2490073.5,78.91699982,2680873.25,78.91699982,2680873.25,1280.828979,34462.87891,384.2160034,649052.1875,437.2009888,720919.0625,437.2009888,720919.0625,180.6000061,702729,15.4580389365859
